
2022-12-02 15:01:01.063799 ||Processed frame no: 1 || Current FPS: 0.67 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:11.697651 ||Processed frame no: 41 || Current FPS: 46.97 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:11.728287 ||Processed frame no: 42 || Current FPS: 47.16 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:11.763784 ||Processed frame no: 43 || Current FPS: 57.02 || Objects tracked: 0 || 
2023-03-13 20:27:11.798491 ||Processed frame no: 44 || Current FPS: 61.04 || Objects tracked: 0 || 
2023-03-13 20:27:11.841568 ||Processed frame no: 45 || Current FPS: 52.66 || Objects tracked: 0 || 
2023-03-13 20:27:11.881002 ||Processed frame no: 46 || Current FPS: 48.3 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:11.915262 ||Processed frame no: 47 || Current FPS: 47.11 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:11.946716 ||Processed frame no: 48 || Current FPS: 47.21 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:11.971024 ||Processed frame no: 49 || Current FPS: 62.5 || Objects tracked: 0 || 
2023-03-13 20:27:12.004737 ||Processed frame no: 50 || Current FPS: 46.67 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.044494 ||Processed frame no: 51 || Current FPS: 38.12 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.079573 ||Processed frame no: 52 || Current FPS: 44.31 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.129640 ||Processed frame no: 53 || Current FPS: 28.4 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.160320 ||Processed frame no: 54 || Current FPS: 45.45 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.192963 ||Processed frame no: 55 || Current FPS: 44.54 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.223950 ||Processed frame no: 56 || Current FPS: 46.57 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.270063 ||Processed frame no: 57 || Current FPS: 48.25 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.316654 ||Processed frame no: 58 || Current FPS: 29.19 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.346290 ||Processed frame no: 59 || Current FPS: 46.59 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.385135 ||Processed frame no: 60 || Current FPS: 47.62 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.421038 ||Processed frame no: 61 || Current FPS: 47.89 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.452984 ||Processed frame no: 62 || Current FPS: 62.5 || Objects tracked: 0 || 
2023-03-13 20:27:12.486669 ||Processed frame no: 63 || Current FPS: 62.5 || Objects tracked: 0 || 
2023-03-13 20:27:12.513819 ||Processed frame no: 64 || Current FPS: 59.05 || Objects tracked: 0 || 
2023-03-13 20:27:12.555018 ||Processed frame no: 65 || Current FPS: 38.0 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.591425 ||Processed frame no: 66 || Current FPS: 37.89 || Objects tracked: 0 || 
2023-03-13 20:27:12.623561 ||Processed frame no: 67 || Current FPS: 48.19 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:12.660401 ||Processed frame no: 68 || Current FPS: 38.29 || Objects tracked: 0 || 
2023-03-13 20:27:12.696320 ||Processed frame no: 69 || Current FPS: 38.09 || Objects tracked: 0 || 
2023-03-13 20:27:12.729739 ||Processed frame no: 70 || Current FPS: 46.83 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:12.779069 ||Processed frame no: 71 || Current FPS: 47.33 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:12.813687 ||Processed frame no: 72 || Current FPS: 45.8 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:12.845823 ||Processed frame no: 73 || Current FPS: 45.4 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:12.879732 ||Processed frame no: 74 || Current FPS: 42.81 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:12.922930 ||Processed frame no: 75 || Current FPS: 38.6 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:12.962293 ||Processed frame no: 76 || Current FPS: 36.79 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:13.003882 ||Processed frame no: 77 || Current FPS: 35.11 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:13.040593 ||Processed frame no: 78 || Current FPS: 38.8 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:13.083300 ||Processed frame no: 79 || Current FPS: 49.46 || Objects tracked: 0 || 
2023-03-13 20:27:13.114927 ||Processed frame no: 80 || Current FPS: 53.65 || Objects tracked: 0 || 
2023-03-13 20:27:13.179935 ||Processed frame no: 81 || Current FPS: 61.91 || Objects tracked: 0 || 
2023-03-13 20:27:13.205495 ||Processed frame no: 82 || Current FPS: 61.19 || Objects tracked: 0 || 
2023-03-13 20:27:13.232780 ||Processed frame no: 83 || Current FPS: 60.55 || Objects tracked: 0 || 
2023-03-13 20:27:13.271488 ||Processed frame no: 84 || Current FPS: 39.2 || Objects tracked: 0 || 
2023-03-13 20:27:13.305597 ||Processed frame no: 85 || Current FPS: 54.52 || Objects tracked: 0 || 
2023-03-13 20:27:13.332271 ||Processed frame no: 86 || Current FPS: 60.75 || Objects tracked: 0 || 
2023-03-13 20:27:13.375065 ||Processed frame no: 87 || Current FPS: 63.13 || Objects tracked: 0 || 
2023-03-13 20:27:13.409661 ||Processed frame no: 88 || Current FPS: 62.79 || Objects tracked: 0 || 
2023-03-13 20:27:13.448543 ||Processed frame no: 89 || Current FPS: 53.08 || Objects tracked: 0 || 
2023-03-13 20:27:13.473789 ||Processed frame no: 90 || Current FPS: 63.23 || Objects tracked: 0 || 
2023-03-13 20:27:13.515734 ||Processed frame no: 91 || Current FPS: 48.38 || Objects tracked: 0 || 
2023-03-13 20:27:13.542908 ||Processed frame no: 92 || Current FPS: 59.46 || Objects tracked: 0 || 
2023-03-13 20:27:13.583516 ||Processed frame no: 93 || Current FPS: 59.03 || Objects tracked: 0 || 
2023-03-13 20:27:13.611640 ||Processed frame no: 94 || Current FPS: 64.08 || Objects tracked: 0 || 
2023-03-13 20:27:13.645504 ||Processed frame no: 95 || Current FPS: 61.21 || Objects tracked: 0 || 
2023-03-13 20:27:13.681270 ||Processed frame no: 96 || Current FPS: 38.6 || Objects tracked: 0 || 
2023-03-13 20:27:13.724932 ||Processed frame no: 97 || Current FPS: 47.36 || Objects tracked: 0 || 
2023-03-13 20:27:13.769343 ||Processed frame no: 98 || Current FPS: 35.87 || Objects tracked: 0 || 
2023-03-13 20:27:13.805363 ||Processed frame no: 99 || Current FPS: 38.7 || Objects tracked: 0 || 
2023-03-13 20:27:13.835327 ||Processed frame no: 100 || Current FPS: 58.81 || Objects tracked: 0 || 
2023-03-13 20:27:13.861378 ||Processed frame no: 101 || Current FPS: 57.62 || Objects tracked: 0 || 
2023-03-13 20:27:13.887887 ||Processed frame no: 102 || Current FPS: 57.85 || Objects tracked: 0 || 
2023-03-13 20:27:13.926402 ||Processed frame no: 103 || Current FPS: 55.91 || Objects tracked: 0 || 
2023-03-13 20:27:13.951434 ||Processed frame no: 104 || Current FPS: 61.22 || Objects tracked: 0 || 
2023-03-13 20:27:13.981827 ||Processed frame no: 105 || Current FPS: 61.02 || Objects tracked: 0 || 
2023-03-13 20:27:14.016000 ||Processed frame no: 106 || Current FPS: 58.53 || Objects tracked: 0 || 
2023-03-13 20:27:14.043590 ||Processed frame no: 107 || Current FPS: 61.2 || Objects tracked: 0 || 
2023-03-13 20:27:14.072618 ||Processed frame no: 108 || Current FPS: 56.77 || Objects tracked: 0 || 
2023-03-13 20:27:14.109754 ||Processed frame no: 109 || Current FPS: 49.98 || Objects tracked: 0 || 
2023-03-13 20:27:14.147958 ||Processed frame no: 110 || Current FPS: 53.83 || Objects tracked: 0 || 
2023-03-13 20:27:14.176921 ||Processed frame no: 111 || Current FPS: 60.54 || Objects tracked: 0 || 
2023-03-13 20:27:14.230808 ||Processed frame no: 112 || Current FPS: 37.72 || Objects tracked: 0 || 
2023-03-13 20:27:14.257197 ||Processed frame no: 113 || Current FPS: 58.29 || Objects tracked: 0 || 
2023-03-13 20:27:14.289016 ||Processed frame no: 114 || Current FPS: 60.33 || Objects tracked: 0 || 
2023-03-13 20:27:14.333912 ||Processed frame no: 115 || Current FPS: 61.94 || Objects tracked: 0 || 
2023-03-13 20:27:14.376035 ||Processed frame no: 116 || Current FPS: 38.15 || Objects tracked: 0 || 
2023-03-13 20:27:14.412145 ||Processed frame no: 117 || Current FPS: 38.89 || Objects tracked: 0 || 
2023-03-13 20:27:14.437821 ||Processed frame no: 118 || Current FPS: 59.36 || Objects tracked: 0 || 
2023-03-13 20:27:14.463623 ||Processed frame no: 119 || Current FPS: 60.14 || Objects tracked: 0 || 
2023-03-13 20:27:14.490365 ||Processed frame no: 120 || Current FPS: 58.17 || Objects tracked: 0 || 
2023-03-13 20:27:14.517176 ||Processed frame no: 121 || Current FPS: 58.18 || Objects tracked: 0 || 
2023-03-13 20:27:14.563837 ||Processed frame no: 122 || Current FPS: 45.47 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:14.598625 ||Processed frame no: 123 || Current FPS: 43.34 || Objects tracked: 1 || truck: 1 
2023-03-13 20:27:14.633998 ||Processed frame no: 124 || Current FPS: 45.3 || Objects tracked: 1 || truck: 1 
2023-03-13 20:27:14.671436 ||Processed frame no: 125 || Current FPS: 46.23 || Objects tracked: 1 || bus: 1 
2023-03-13 20:27:14.703180 ||Processed frame no: 126 || Current FPS: 55.57 || Objects tracked: 0 || 
2023-03-13 20:27:14.739273 ||Processed frame no: 127 || Current FPS: 47.84 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:14.766856 ||Processed frame no: 128 || Current FPS: 56.45 || Objects tracked: 0 || 
2023-03-13 20:27:14.819914 ||Processed frame no: 129 || Current FPS: 57.1 || Objects tracked: 0 || 
2023-03-13 20:27:14.857877 ||Processed frame no: 130 || Current FPS: 46.36 || Objects tracked: 1 || truck: 1 
2023-03-13 20:27:14.888328 ||Processed frame no: 131 || Current FPS: 47.03 || Objects tracked: 1 || truck: 1 
2023-03-13 20:27:14.935479 ||Processed frame no: 132 || Current FPS: 28.59 || Objects tracked: 1 || truck: 1 
2023-03-13 20:27:14.966645 ||Processed frame no: 133 || Current FPS: 45.4 || Objects tracked: 1 || truck: 1 
2023-03-13 20:27:14.996930 ||Processed frame no: 134 || Current FPS: 59.31 || Objects tracked: 0 || 
2023-03-13 20:27:15.044980 ||Processed frame no: 135 || Current FPS: 35.52 || Objects tracked: 0 || 
2023-03-13 20:27:15.079344 ||Processed frame no: 136 || Current FPS: 42.95 || Objects tracked: 1 || truck: 1 
2023-03-13 20:27:15.107526 ||Processed frame no: 137 || Current FPS: 55.07 || Objects tracked: 0 || 
2023-03-13 20:27:15.153299 ||Processed frame no: 138 || Current FPS: 29.67 || Objects tracked: 0 || 
2023-03-13 20:27:15.196061 ||Processed frame no: 139 || Current FPS: 32.59 || Objects tracked: 0 || 
2023-03-13 20:27:15.228897 ||Processed frame no: 140 || Current FPS: 45.55 || Objects tracked: 0 || 
2023-03-13 20:27:15.265356 ||Processed frame no: 141 || Current FPS: 45.25 || Objects tracked: 0 || 
2023-03-13 20:27:15.307603 ||Processed frame no: 142 || Current FPS: 33.21 || Objects tracked: 0 || 
2023-03-13 20:27:15.343806 ||Processed frame no: 143 || Current FPS: 38.34 || Objects tracked: 0 || 
2023-03-13 20:27:15.379987 ||Processed frame no: 144 || Current FPS: 38.27 || Objects tracked: 0 || 
2023-03-13 20:27:15.405156 ||Processed frame no: 145 || Current FPS: 67.41 || Objects tracked: 0 || 
2023-03-13 20:27:15.441422 ||Processed frame no: 146 || Current FPS: 39.81 || Objects tracked: 0 || 
2023-03-13 20:27:15.467979 ||Processed frame no: 147 || Current FPS: 61.4 || Objects tracked: 0 || 
2023-03-13 20:27:15.499656 ||Processed frame no: 148 || Current FPS: 63.23 || Objects tracked: 0 || 
2023-03-13 20:27:15.539094 ||Processed frame no: 149 || Current FPS: 58.73 || Objects tracked: 0 || 
2023-03-13 20:27:15.574505 ||Processed frame no: 150 || Current FPS: 46.91 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:15.629214 ||Processed frame no: 151 || Current FPS: 49.41 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:15.676683 ||Processed frame no: 152 || Current FPS: 31.21 || Objects tracked: 1 || car: 1 
2023-03-13 20:27:15.722791 ||Processed frame no: 153 || Current FPS: 27.88 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:15.756174 ||Processed frame no: 154 || Current FPS: 41.7 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:15.789245 ||Processed frame no: 155 || Current FPS: 41.22 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:15.823863 ||Processed frame no: 156 || Current FPS: 38.49 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:15.859606 ||Processed frame no: 157 || Current FPS: 42.51 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:15.897654 ||Processed frame no: 158 || Current FPS: 41.29 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:15.950369 ||Processed frame no: 159 || Current FPS: 26.9 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:15.983455 ||Processed frame no: 160 || Current FPS: 43.08 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:16.019770 ||Processed frame no: 161 || Current FPS: 39.46 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:16.066335 ||Processed frame no: 162 || Current FPS: 27.51 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:16.105546 ||Processed frame no: 163 || Current FPS: 38.17 || Objects tracked: 2 || car: 2 
2023-03-13 20:27:16.197051 ||Processed frame no: 164 || Current FPS: 20.54 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.236356 ||Processed frame no: 165 || Current FPS: 32.96 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.276991 ||Processed frame no: 166 || Current FPS: 33.25 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.319814 ||Processed frame no: 167 || Current FPS: 31.74 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.358653 ||Processed frame no: 168 || Current FPS: 35.57 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.406148 ||Processed frame no: 169 || Current FPS: 26.05 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.459596 ||Processed frame no: 170 || Current FPS: 23.85 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.498140 ||Processed frame no: 171 || Current FPS: 34.49 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.547396 ||Processed frame no: 172 || Current FPS: 25.46 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.587835 ||Processed frame no: 173 || Current FPS: 31.89 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.625346 ||Processed frame no: 174 || Current FPS: 37.87 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.673790 ||Processed frame no: 175 || Current FPS: 25.82 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.711645 ||Processed frame no: 176 || Current FPS: 36.91 || Objects tracked: 3 || car: 3 
2023-03-13 20:27:16.752897 ||Processed frame no: 177 || Current FPS: 31.68 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:16.796507 ||Processed frame no: 178 || Current FPS: 29.61 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:16.837396 ||Processed frame no: 179 || Current FPS: 31.41 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:16.880847 ||Processed frame no: 180 || Current FPS: 29.74 || Objects tracked: 5 || car: 5 
2023-03-13 20:27:16.937935 ||Processed frame no: 181 || Current FPS: 21.44 || Objects tracked: 5 || car: 5 
2023-03-13 20:27:16.978434 ||Processed frame no: 182 || Current FPS: 33.13 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.029743 ||Processed frame no: 183 || Current FPS: 24.22 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.072591 ||Processed frame no: 184 || Current FPS: 29.64 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.124074 ||Processed frame no: 185 || Current FPS: 23.53 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.172609 ||Processed frame no: 186 || Current FPS: 32.29 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.211566 ||Processed frame no: 187 || Current FPS: 34.14 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.263276 ||Processed frame no: 188 || Current FPS: 24.37 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.326174 ||Processed frame no: 189 || Current FPS: 19.65 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.388155 ||Processed frame no: 190 || Current FPS: 19.49 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:17.442246 ||Processed frame no: 191 || Current FPS: 23.31 || Objects tracked: 5 || car: 5 
2023-03-13 20:27:17.512093 ||Processed frame no: 192 || Current FPS: 17.5 || Objects tracked: 5 || car: 5 
2023-03-13 20:27:17.570546 ||Processed frame no: 193 || Current FPS: 20.56 || Objects tracked: 6 || car: 6 
2023-03-13 20:27:17.620751 ||Processed frame no: 194 || Current FPS: 26.47 || Objects tracked: 6 || car: 6 
2023-03-13 20:27:17.688010 ||Processed frame no: 195 || Current FPS: 26.95 || Objects tracked: 6 || car: 6 
2023-03-13 20:27:17.732419 ||Processed frame no: 196 || Current FPS: 28.42 || Objects tracked: 5 || car: 5 
2023-03-13 20:27:17.786900 ||Processed frame no: 197 || Current FPS: 22.51 || Objects tracked: 5 || car: 5 
2023-03-13 20:27:17.836772 ||Processed frame no: 198 || Current FPS: 24.92 || Objects tracked: 7 || car: 6 bus: 1 
2023-03-13 20:27:17.882278 ||Processed frame no: 199 || Current FPS: 28.14 || Objects tracked: 6 || car: 6 
2023-03-13 20:27:17.939173 ||Processed frame no: 200 || Current FPS: 21.9 || Objects tracked: 6 || car: 6 
2023-03-13 20:27:17.991195 ||Processed frame no: 201 || Current FPS: 23.19 || Objects tracked: 7 || car: 6 bus: 1 
2023-03-13 20:27:18.043421 ||Processed frame no: 202 || Current FPS: 23.69 || Objects tracked: 7 || car: 6 bus: 1 
2023-03-13 20:27:18.090357 ||Processed frame no: 203 || Current FPS: 27.25 || Objects tracked: 6 || car: 6 
2023-03-13 20:27:18.136598 ||Processed frame no: 204 || Current FPS: 28.39 || Objects tracked: 5 || car: 5 
2023-03-13 20:27:18.185720 ||Processed frame no: 205 || Current FPS: 26.94 || Objects tracked: 6 || car: 6 
2023-03-13 20:27:18.246770 ||Processed frame no: 206 || Current FPS: 19.59 || Objects tracked: 7 || car: 6 bus: 1 
2023-03-13 20:27:18.294259 ||Processed frame no: 207 || Current FPS: 27.69 || Objects tracked: 6 || car: 5 bus: 1 
2023-03-13 20:27:18.353976 ||Processed frame no: 208 || Current FPS: 20.96 || Objects tracked: 6 || car: 5 bus: 1 
2023-03-13 20:27:18.411004 ||Processed frame no: 209 || Current FPS: 22.47 || Objects tracked: 6 || car: 5 bus: 1 
2023-03-13 20:27:18.463870 ||Processed frame no: 210 || Current FPS: 23.29 || Objects tracked: 7 || car: 6 bus: 1 
2023-03-13 20:27:18.512882 ||Processed frame no: 211 || Current FPS: 26.24 || Objects tracked: 6 || car: 5 bus: 1 
2023-03-13 20:27:18.558556 ||Processed frame no: 212 || Current FPS: 29.71 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:18.604330 ||Processed frame no: 213 || Current FPS: 28.06 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:18.656302 ||Processed frame no: 214 || Current FPS: 32.59 || Objects tracked: 4 || car: 4 
2023-03-13 20:27:18.710796 ||Processed frame no: 215 || Current FPS: 22.08 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:18.754241 ||Processed frame no: 216 || Current FPS: 29.95 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:18.799197 ||Processed frame no: 217 || Current FPS: 28.38 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:18.845740 ||Processed frame no: 218 || Current FPS: 28.68 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:18.888048 ||Processed frame no: 219 || Current FPS: 30.13 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:18.935333 ||Processed frame no: 220 || Current FPS: 26.26 || Objects tracked: 6 || car: 5 bus: 1 
2023-03-13 20:27:18.983839 ||Processed frame no: 221 || Current FPS: 26.83 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:19.039700 ||Processed frame no: 222 || Current FPS: 21.74 || Objects tracked: 5 || car: 4 bus: 1 
2023-03-13 20:27:19.084236 ||Processed frame no: 223 || Current FPS: 29.73 || Objects tracked: 5 || car: 4 bus: 1 
